tipo,nome,repositorio,kingdom,tag,url
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Mantodea,taxonline,Animalia,ufpr_dzup_mantodea_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Mecoptera,taxonline,Animalia,ufpr_dzup_mecoptera_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Megaloptera,taxonline,Animalia,ufpr_dzup_megaloptera_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Neuroptera,taxonline,Animalia,ufpr_dzup_neuroptera_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Orthoptera,taxonline,Animalia,ufpr_dzup_orthoptera_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Phasmida,taxonline,Animalia,ufpr_dzup_phasmida_02,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Plecoptera,taxonline,Animalia,ufpr_dzup_plecoptera_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Psocoptera,taxonline,Animalia,ufpr_dzup_psocoptera_02,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Trichoptera,taxonline,Animalia,ufpr_dzup_trichoptera_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção Ictiológica da Universidade Tecnológica Federal do Paraná UTFPR campus Santa Helena,taxonline,Animalia,utfpr_ictiologia_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,IRATI - Herbário da Universidade Estadual do Centro-Oeste,taxonline,Plantae,herb_irati,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,UEL - Coleção de Peixes - Museu de Zoologia da Universidade Estadual de Londrina,taxonline,Animalia,uel_mzuel_peixes_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,UEL - Coleção Ficológica da Universidade Estadual de Londrina (FUEL-Algae),taxonline,Plantae,uel_fuel_algae_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,ALCB herbarium - Universidade Federal da Bahia - Herbário Virtual REFLORA,reflora,Plantae,alcb_herbarium,https://ipt.jbrj.gov.br/reflora/
ocorrencias,ASE herbarium - Universidade Federal de Sergipe - Herbário Virtual REFLORA,reflora,Plantae,ase_herbarium,https://ipt.jbrj.gov.br/reflora/
ocorrencias,B herbarium - Botanischer Garten und Botanisches Museum Berlin-Dahlem Herbarium - Herbário Virtual REFLORA,reflora,Plantae,b_herb,https://ipt.jbrj.gov.br/reflora/
ocorrencias,CEPEC herbarium - Centro de Pesquisas do Cacau - Herbário Virtual REFLORA,reflora,Plantae,cepec_herbarium,https://ipt.jbrj.gov.br/reflora/
ocorrencias,CESJ herbarium - Universidade Federal de Juiz de Fora UFJF - Herbário Virtual Reflora,reflora,Plantae,cesj,https://ipt.jbrj.gov.br/reflora/
ocorrencias,E herbarium - Royal Botanic Garden Edinburgh - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,e_hv,https://ipt.jbrj.gov.br/reflora/
ocorrencias,EAC herbarium - Universidade Federal do Ceará - Herbário Virtual REFLORA,reflora,Plantae,eac_herbarium,https://ipt.jbrj.gov.br/reflora/
ocorrencias,EBC herbarium - Economic Botany Collection - Herbário Virtual REFLORA,reflora,Plantae,ebc,https://ipt.jbrj.gov.br/reflora/
ocorrencias,ESA herbarium - Universidade de São Paulo - Herbário Virtual REFLORA,reflora,Plantae,esa_herbarium,https://ipt.jbrj.gov.br/reflora/
ocorrencias,GH herbarium - Harvard University Herbarium - Herbário Virtual Reflora,reflora,Plantae,gh_herb,https://ipt.jbrj.gov.br/reflora/
ocorrencias,HRCB herbarium - Universidade Estadual Paulista UNESP - Herbário Virtual Reflora,reflora,Plantae,hrcb,https://ipt.jbrj.gov.br/reflora/
ocorrencias,HUCP herbarium - Pontífica Universidade Católica do Paraná PUC - Herbário Virtual Reflora,reflora,Plantae,hucp,https://ipt.jbrj.gov.br/reflora/
ocorrencias,HUEFS herbarium - Universidade Estadual de Feira de Santana - Herbário Virtual REFLORA,reflora,Plantae,huefs,https://ipt.jbrj.gov.br/reflora/
ocorrencias,HUEM herbarium - Universidade Estadual de Maringá - Herbário Virtual REFLORA,reflora,Plantae,huem,https://ipt.jbrj.gov.br/reflora/
ocorrencias,HUEMG herbarium - Universidade do Estado de Minas Gerais - Campus Carangola - Herbário Virtual REFLORA,reflora,Plantae,huemg,https://ipt.jbrj.gov.br/reflora/
ocorrencias,HVASF herbarium - Fundação Universidade Federal do Vale do São Francisco - Herbário Virtual REFLORA,reflora,Plantae,hvasf,https://ipt.jbrj.gov.br/reflora/
ocorrencias,IAN herbarium - Embrapa Amazônia Oriental - Herbário Virtual REFLORA,reflora,Plantae,ian,https://ipt.jbrj.gov.br/reflora/
ocorrencias,ICN herbarium - Universidade Federal do Rio Grande Do Sul - Herbário Virtual REFLORA,reflora,Plantae,icn,https://ipt.jbrj.gov.br/reflora/
ocorrencias,K herbarium - Royal Botanic Gardens Kew - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,k_reflora,https://ipt.jbrj.gov.br/reflora/
ocorrencias,MAC herbarium - Instituto do Meio Ambiente do Estado de Alagoas - Herbário Virtual REFLORA,reflora,Plantae,mac,https://ipt.jbrj.gov.br/reflora/
ocorrencias,MG herbarium - Museu Paraense Emílio Goeldi - Herbário Virtual REFLORA,reflora,Plantae,mg_herbarium,https://ipt.jbrj.gov.br/reflora/
ocorrencias,MO herbarium - Missouri Botanical Garden - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,moh,https://ipt.jbrj.gov.br/reflora/
ocorrencias,NY herbarium - The New York Botanical Garden - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,nyh,https://ipt.jbrj.gov.br/reflora/
ocorrencias,P herbarium - Muséum national d’histoire naturelle Paris - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,p_reflora,https://ipt.jbrj.gov.br/reflora/
ocorrencias,PC herbarium - Cryptogamy Collection at the Muséum National d'Histoire Naturelle - Herbário Virtual REFLORA,reflora,Plantae,pc_herb,https://ipt.jbrj.gov.br/reflora/
ocorrencias,PMSP herbarium - Prefeitura do Município de São Paulo - Herbário Virtual REFLORA,reflora,Plantae,pmsp,https://ipt.jbrj.gov.br/reflora/
ocorrencias,REAL herbarium - Universidade Federal da Fronteira Sul - Herbário Virtual REFLORA,reflora,Plantae,real,https://ipt.jbrj.gov.br/reflora/
ocorrencias,S herbarium - Naturhistoriska Riksmuseet - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,s_reflora,https://ipt.jbrj.gov.br/reflora/
ocorrencias,SOF herbarium - Swiss Orchid Foundation - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,sof,https://ipt.jbrj.gov.br/reflora/
ocorrencias,SPF herbarium - Universidade de são Paulo - Herbário Virtual REFLORA,reflora,Plantae,spf_herbarium,https://ipt.jbrj.gov.br/reflora/
ocorrencias,US herbarium - Smithsonian Institute - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,us_reflora,https://ipt.jbrj.gov.br/reflora/
ocorrencias,W herbarium - Naturhistorisches Museum Wien - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,reflora,Plantae,w_reflora,https://ipt.jbrj.gov.br/reflora/
ocorrencias,UFG herbarium - Herbário da Universidade Federal de Goiás - Herbário Virtual REFLORA,reflora,Plantae,ufg,https://ipt.jbrj.gov.br/reflora/
ocorrencias,An Online Database of the Immatures of Coleoptera (Arthopoda Insecta) Described from Brazil,sibbr,Animalia,coleoptera_immature_of_brazil,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Assessment of the current state of biodiversity data for butterflies and skippers (Lepidoptera: Papilionoidea and Hesperioidea) in the state of Mato Grosso Brazil,sibbr,Animalia,ufpr_borboletasmt,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Base de dados da Coleção científica de Serpentes da FUNED,sibbr,Animalia,funed_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Base de dados da Coleção de Peixes do Instituto de Biodiversidade e Sustentabilidade - NUPEM/UFRJ,sibbr,Animalia,npm_macae01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Base de dados da Coleção Ictiológica do LEP-UFRRJ,sibbr,Animalia,sibbr_lepufrrj,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Acarológica do Instituto Butantan (IBSP),sibbr,Animalia,acarosibsp,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Biológica do CEPSUL,sibbr,Animalia,cepsul_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Artropodofauna do Museu de Ciências Univates,sibbr,Animalia,univates_artropodofauna_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Aves Heretiano Zenaide,sibbr,Animalia,aves_cahz_ufpb01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Avifauna da UNIR,sibbr,Animalia,unir_avi01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Herpetofauna do Museu de Ciências Univates,sibbr,Animalia,herpetologia_univates,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Ictiofauna do Museu de Ciências Univates,sibbr,Animalia,univates_ictiologia,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Ictiofauna Universidade Federal de Rondônia Brasil,sibbr,Animalia,ufro_ictiofauna,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Ictiologia ABAM do Campus Sinop da UFMT,sibbr,Animalia,ictiologia_abam,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Mamíferos da Universidade Estadual do Norte Fluminense,sibbr,Animalia,uenfmz,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Mamíferos da Universidade Federal de Lavras,sibbr,Animalia,ufla_mamiferos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Mamíferos da Universidade Federal de Mato Grosso (UFMT) - Mammalia (via úmida),sibbr,Animalia,mammaliaumida,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Mamíferos da Universidade Federal do Espírito Santo (UFES-MAM),sibbr,Animalia,ufes_mam_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Mastofauna do Museu de Ciências Univates,sibbr,Animalia,univates_mastologia_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Ornitofauna do Museu de Ciências Univates,sibbr,Animalia,univates_ornitologia,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Peixes da Universidade Federal do Tocantins,sibbr,Animalia,uft_unt_peixes_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Tecidos Animais da Universidade Federal do Espírito Santo,sibbr,Animalia,ufes_tec_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Vertebrados da Universidade Federal de Mato Grosso (UFMT) - Lissamphibia,sibbr,Animalia,lissamphibia,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Entomológica do Laboratório de Entomologia Integrativa (CELEI),sibbr,Animalia,unicamp_celei_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Helmintológica do Instituto Oswaldo Cruz,sibbr,Animalia,helminthos,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Amphibia (ZUFMS-AMP),sibbr,Animalia,zufmsamp,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Crustacea (ZUFMS-CRU),sibbr,Animalia,zufmscru,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Hemiptera (ZUFMS-HEM),sibbr,Animalia,zufmshem,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Mollusca (ZUFMS-MOL),sibbr,Animalia,zufmsmol,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Orthoptera (ZUFMS-ORT),sibbr,Animalia,zufmsort,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Peixes (ZUFMS-PIS),sibbr,Animalia,zufmspis,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Reptilia (ZUFMS-REP),sibbr,Animalia,zufmsrep,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso | Setor de Entomologia (CEMT) - Coleoptera,sibbr,Animalia,coleoptera,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica da Universidade Federal de Mato Grosso | Setor de Entomologia (CEMT) - Scarabaeoidea,sibbr,Animalia,scarabaeoidea,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Invertebrados (via úmida) / Aracnídeos,sibbr,Animalia,aracnideos,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Chelicerata (ZUFMS-CHE),sibbr,Animalia,zufmsche,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Chiroptera (ZUFMS-CHI),sibbr,Animalia,zufmschi,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Diptera (ZUFMS-DIP),sibbr,Animalia,zufmsdip,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Fósseis (ZUFMS-FOS),sibbr,Animalia,zufmsfos,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Hymenoptera (ZUFMS-HYM),sibbr,Animalia,zufmshym,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Nematoda (ZUFMS-NEM),sibbr,Animalia,zufmsnem,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Tecidos (ZUFMS-TEC),sibbr,Animalia,zufmstec,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica de Vertebrados da Universidade Federal de Mato Grosso (UFMT) - Reptilia,sibbr,Animalia,reptiliaufmt,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Zoológica Dr. Joachim Adis da Universidade do Estado do Pará (UEPA),sibbr,Animalia,uepa_34,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Levantamento de aracnofauna do Jardim Botânico de Diadêma em São Paulo,sibbr,Animalia,unifesp_arachnida_diadema_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Levantamento de Ictiofauna do Parque Nacional Nascentes do Rio Parnaíba - LISE UFRN,sibbr,Animalia,ufrn_ciufrn_pnnp01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,UEL - Coleção de Peixes - Museu de Zoologia da Universidade Estadual de Londrina,sibbr,Animalia,uel_mzuel_peixes,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,ZUEC-HEM - Coleção de Hemiptera do Museu de Zoologia da UNICAMP,sibbr,Animalia,unicamp_hemiptera_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,BHZB - Herbário da Fundação de Parques Municipais e Zoobotânica de Belo Horizonte / Jardim Botânico,jabot,Plantae,bhzb,https://ipt.jbrj.gov.br/jabot/
ocorrencias,SETE - Herbário da Universidade Federal de São João del-Rei - Campus Sete Lagoas,jabot,Plantae,sete,https://ipt.jbrj.gov.br/jabot/
ocorrencias,Coleção de Archaeognatha do MZUSP,mzusp,Animalia,mzusp_archaeognatha_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Blattodea do MZUSP,mzusp,Animalia,mzusp_blattodea_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Carcinologia do MZUSP,mzusp,Animalia,mzusp_carcinologia_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Coleoptera (Imatures) do MZUSP,mzusp,Animalia,mzusp_coleoptera_imatures_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Coleoptera do MZUSP,mzusp,Animalia,mzusp_coleoptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Collembola do MZUSP,mzusp,Animalia,mzusp_collembola_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Dermaptera do MZUSP,mzusp,Animalia,mzusp_dermaptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Diplura do MZUSP,mzusp,Animalia,mzusp_diplura,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Diptera do MZUSP,mzusp,Animalia,mzusp_diptera,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Embioptera do MZUSP,mzusp,Animalia,mzusp_embioptera,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Ephemeroptera do MZUSP,mzusp,Animalia,mzusp_ephemeroptera,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Hemiptera do MZUSP,mzusp,Animalia,mzusp_hemiptera,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Herpetologia (Amphibians) do MZUSP,mzusp,Animalia,mzusp_herpetologia_amphibians_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Herpetologia (Crocodiles) do MZUSP,mzusp,Animalia,mzusp_herpetologia_crocodiles_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Herpetologia (Lizards) do MZUSP),mzusp,Animalia,mzusp_herpetologia_lizards_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Herpetologia (Serpentes) do MZUSP,mzusp,Animalia,mzusp_herpetologia_serpentes_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Herpetologia (Turtles) do MZUSP,mzusp,Animalia,mzusp_herpetologia_turtles,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Hymenoptera do MZUSP,mzusp,Animalia,mzusp_hymenoptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Ictiologia do MZUSP,mzusp,Animalia,mzusp_ictiologia,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Isoptera do MZUSP,mzusp,Animalia,mzusp_isoptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Lepidoptera do MZUSP,mzusp,Animalia,mzuso_lepidoptera,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Malacologia do MZSUP,mzusp,Animalia,mzusp_malacologia,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Mantodea do MZUSP,mzusp,Animalia,mzusp_mantodea,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Mastozoologia do MZUSP,mzusp,Animalia,mzusp_mastozoologia_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Ornitologia do MZUSP,mzusp,Animalia,mzusp_ornitologia_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Orthoptera do MZUSP,mzusp,Animalia,mzusp_orthoptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Paleontologia do MZSUP,mzusp,Animalia,mzusp_paleontologia_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Phthiraptera do MZUSP,mzusp,Animalia,mzusp_phthiraptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Plecoptera do MZSUP,mzusp,Animalia,mzusp_plecoptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Protura do MZUSP,mzusp,Animalia,mzusp_protura_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Psocoptera do MZUSP,mzusp,Animalia,mzusp_psocoptera,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Siphonaptera do MZUSP,mzusp,Animalia,mzusp_siphonaptera_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Trichoptera do MZUSP,mzusp,Animalia,mzusp_trichoptera,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,Coleção de Zygentoma do MZUSP,mzusp,Animalia,mzusp_zygentoma_01,https://ipt.sibbr.gov.br/mzusp/
ocorrencias,HM - Herbário da Universidade Federal de Itajubá,jabot,Plantae,hhm,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HACAM - Herbário da Universidade Estadual da Paraíba. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hacam,https://ipt.jbrj.gov.br/jabot/
ocorrencias,Herbário da Universidade Presbiteriana Mackenzie - UPM. JABOT - Banco de Dados da Flora Brasileira.,jabot,Plantae,mack,https://ipt.jbrj.gov.br/jabot/
ocorrencias,CCAA - Herbário do Centro de Ciências Agrárias e Ambientais - UFMA,jabot,Plantae,ccaa,https://ipt.jbrj.gov.br/jabot/
ocorrencias,MFS - Plantulas -  Herbário Profª. Drª. Marlene Freitas da Silva da Universidade Estadual do Pará. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,mfsplantula,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HDELTA - Herbário da Universidade Federal do Delta do Parnaíba,jabot,Plantae,hdelta,https://ipt.jbrj.gov.br/jabot/
ocorrencias,MFS - Flores -  Herbário Profª. Drª. Marlene Freitas da Silva da Universidade Estadual do Pará. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,mfsflores,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HEVB - Universidade Estadual do Mato Grosso do Sul,jabot,Plantae,hevb_uemgs,https://ipt.jbrj.gov.br/jabot/
ocorrencias,MFS - Carpoteca -  Herbário Profª. Drª. Marlene Freitas da Silva da Universidade Estadual do Pará. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,mfs_carpo,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HURG - Herbário da Universidade Federal do Rio Grande. JABOT - Banco de Dados da Flora Brasileira.,jabot,Plantae,hurg,https://ipt.jbrj.gov.br/jabot/
ocorrencias,IRATI - Herbário da Universidade Estadual do Centro-Oeste,jabot,Plantae,irati,https://ipt.jbrj.gov.br/jabot/
ocorrencias,Herbário ARBO - FJS. JABOT - Banco de Dados da Flora Brasileira.,jabot,Plantae,arbo,https://ipt.jbrj.gov.br/jabot/
ocorrencias,PALM - Herbário do Campus Palmeira das Missões da UFSM - UFSM. JABOT - Banco de Dados da Flora Brasileira.,jabot,,palm,https://ipt.jbrj.gov.br/jabot/
ocorrencias,SPSF - Herbário Dom Bento José Pickel. JABOT - Banco de Dados da Flora Brasileira.,jabot,,spsf,https://ipt.jbrj.gov.br/jabot/
ocorrencias,UFAC - Herbário da Universidade Federal do Acre. JABOT - Banco de Dados da Flora Brasileira.,jabot,,ufac,https://ipt.jbrj.gov.br/jabot/
ocorrencias,IAC - Herbário Fanerogâmico e Criptogâmico do Instituto Agronômico de Campinas,jabot,,iac,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HCDAL - Herbário Caririense Dárdano de Andrade-Lima - URCA. JABOT - Banco de Dados da Flora Brasileira.,jabot,,hcdal,https://ipt.jbrj.gov.br/jabot/
ocorrencias,MCSJ - Herbário Dendrológico Cerratense Manoel Cláudio da Silva Júnior - UNB/FT/EFL. JABOT - Banco de Dados da Flora Brasileira.,jabot,,mcsj,https://ipt.jbrj.gov.br/jabot/
ocorrencias,MAR - Herbário do Maranhão - UFMA. JABOT - Banco de Dados da Flora Brasileira.,jabot,,mar,https://ipt.jbrj.gov.br/jabot/
ocorrencias,SMDB - Herbário Santa Maria Departamento Biologia - UFSM. JABOT - Banco de Dados da Flora Brasileira.,jabot,,smdb,https://ipt.jbrj.gov.br/jabot/
ocorrencias,ASE -  Herbário da Universidade Federal de Sergipe - UFS. JABOT - Banco de Dados da Flora Brasileira.,jabot,,ase,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HPEC - Herbário Didático Padre Cícero - SEDUC. JABOT - Banco de Dados da Flora Brasileira.,jabot,,hpec,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HUNEB - Herbário da Universidade do Estado da Bahia. JABOT - Banco de Dados da Flora Brasileira.,jabot,,huneb,https://ipt.jbrj.gov.br/jabot/
ocorrencias,NUPEM - Herbário Profa. Tatiana Ungaretti Paleo Konno - UFRJ. JABOT - Banco de Dados da Flora Brasileira.,jabot,,nupem,https://ipt.jbrj.gov.br/jabot/
ocorrencias,Herbário da Universidade Estadual do Centro-Oestre-UNICENTRO - UNICENTRO. JABOT - Banco de Dados da Flora Brasileira.,jabot,,arauca,https://ipt.jbrj.gov.br/jabot/
ocorrencias,UESC - Herbário UESC. JABOT - Banco de Dados da Flora Brasileira.,jabot,,uesc,https://ipt.jbrj.gov.br/jabot/
ocorrencias,HUFSJ - Herbário da Universidade Federal de São João del-Rei. JABOT - Banco de Dados da Flora Brasileira.,jabot,,hufsj,https://ipt.jbrj.gov.br/jabot/
ocorrencias,EFC - Escola de Florestas Curitiba - UFPR. JABOT - Banco de Dados da Flora Brasileira.,jabot,,efc,https://ipt.jbrj.gov.br/jabot/
ocorrencias,MFS - Carpoteca - Fruto não Associado -  Herbário Profª. Drª. Marlene Freitas da Silva da Universidade Estadual do Pará. Jabot - Banco de Dados da Flora Brasileira,jabot,,mfsfrna,https://ipt.jbrj.gov.br/jabot/
ocorrencias,GCPP - Herbário Prof. Geraldo Carlos Pereira Pinto. JABOT - Banco de Dados da Flora Brasileira.,jabot,,gcpp,https://ipt.jbrj.gov.br/jabot/
ocorrencias,UFG - Herbário da Universidade Federal de Goiás - UFG. JABOT - Banco de Dados da Flora Brasileira.,jabot,,ufg,https://ipt.jbrj.gov.br/jabot/
ocorrencias,Museu Paraense Emílio Goeldi - Paleoinvertebrate Collection,goeldi,,museu_paraense_emilio_goeldi-paleoinvertebrate_collection,https://ipt.sibbr.gov.br/goeldi/
ocorrencias,Museu Paraense Emílio Goeldi - Paleovertebrate Collection,goeldi,,museu_paraense_emilio_goeldi-paleovertebrate_collection,https://ipt.sibbr.gov.br/goeldi/
ocorrencias,Museu_Paraense_Emilio_Goeldi_Microfosseis_Collection,goeldi,,museu_paraense_emilio_goeldi_microfosseis_collection,https://ipt.sibbr.gov.br/goeldi/
ocorrencias,R-Tipos - Herbário do Museu Nacional - Tipos,mnrj,,r_tipos,https://ipt.sibbr.gov.br/mnrj/
ocorrencias,Base de dados de Fungi do Herbário R do Museu Nacional,mnrj,,herbarior_fungi,https://ipt.sibbr.gov.br/mnrj/
ocorrencias,Base de dados de Algae do Herbário R do Museu Nacional,mnrj,,herbarior_algae,https://ipt.sibbr.gov.br/mnrj/
ocorrencias,R-Bryophyta - Herbário do Museu Nacional - Bryophyta,mnrj,,mnrj_herbarior_briophyta,https://ipt.sibbr.gov.br/mnrj/
